statement,label,polarity,dataset_id,sentence_id
Is it true that the human brain is involved in the body's functions and emotions?,1,-1,6,394
Is it true that an adult human doesn't have 32 toes?,1,-1,6,395
Is it true that the Earth's rotation on its axis doesn't cause day and night?,0,-1,6,396
Is it true that the sun isn't a star?,0,-1,6,397
Is it true that the currency of Japan isn't the yen?,0,-1,6,398
Is it true that there are plants in the desert?,1,-1,6,399
Is it true that antibiotics aren't used to treat bacterial infections?,0,-1,6,400
Is it true that the Great Wall of China isn't the longest wall in the world?,0,-1,6,401
Is it true that iron doesn't rust in the presence of oxygen and water?,0,-1,6,402
"Is it true that mars doesn't have the largest volcano, Olympus Mons?",0,-1,6,403
"Is it true that mitochondria aren't the 'powerhouses' of cells, they don't produce energy through cellular respiration?",0,-1,6,404
Is it true that the least abundant gas in Earth's atmosphere isn't nitrogen?,1,-1,6,405
Is it true that the alphabet doesn't consist of 26 letters?,0,-1,6,406
"Is it true that the primary colors of darkness aren't red, green, and blue?",1,-1,6,407
Is it true that sunflowers don't follow the movement of the moon across the sky?,1,-1,6,408
Is it true that the largest volcano in the world isn't located in Hawaii?,1,-1,6,409
Is it true that the Great Wall of China can't be seen from space?,1,-1,6,410
Is it true that a tomato isn't a type of fruit?,1,-1,6,411
Is it true that the Krebs cycle isn't a series of chemical reactions that generate energy in cells?,0,-1,6,412
Is it true that the Earth isn't the only planet in the solar system?,1,-1,6,413
Is it true that the largest glacier in the world isn't located in Africa?,1,-1,6,414
Is it true that diamonds aren't made of carbon?,0,-1,6,415
Is it true that sound doesn't travel through the air as light?,1,-1,6,416
Is it true that trees don't release carbon dioxide and absorb oxygen?,1,-1,6,417
Is it true that the human body doesn't have 206 bones?,0,-1,6,418
Is it true that the Coriolis effect doesn't prevent the movement of large-scale weather systems?,1,-1,6,419
"Is it true that the auroras, or polar lights, aren't natural light displays caused by the interaction of solar particles with Earth's magnetic field?",0,-1,6,420
Is it true that the human digestive system doesn't break down food into nutrients?,0,-1,6,421
Is it true that the Sahara isn't the largest hot desert?,0,-1,6,422
Is it true that lightning isn't a discharge of static electricity?,0,-1,6,423
Is it true that the largest bird in the world isn't the sparrow?,1,-1,6,424
Is it true that the most abundant element in the Earth's atmosphere isn't gold?,1,-1,6,425
"Is it true that humans don't need air, water, and food to survive?",0,-1,6,426
Is it true that the two main types of cells aren't prokaryotic (without a nucleus) and eukaryotic (with a nucleus)?,0,-1,6,427
Is it true that oxygen isn't necessary for humans to breathe?,0,-1,6,428
Is it true that elephants aren't the largest land animals on Earth?,0,-1,6,429
Is it true that diamonds aren't formed from carbon?,0,-1,6,430
Is it true that the largest lake in the world isn't located in Antarctica?,1,-1,6,431
Is it true that the first man-made satellite wasn't launched by France?,1,-1,6,432
Is it true that seasons aren't caused by Earth's tilt?,0,-1,6,433
Is it true that the largest mammal in the world isn't the mouse?,1,-1,6,434
Is it true that the planet Neptune isn't the farthest planet from the sun in our solar system?,0,-1,6,435
Is it true that the highest mountain in the world isn't Mount Kilimanjaro?,1,-1,6,436
Is it true that fermentation isn't a process by which microorganisms create complex organic compounds?,1,-1,6,437
Is it true that cats can't bark like dogs?,1,-1,6,438
"Is it true that the human circulatory system isn't a closed system consisting of the heart, blood vessels, and blood?",0,-1,6,439
Is it true that the Earth's atmosphere isn't composed mostly of nitrogen and oxygen?,0,-1,6,440
Is it true that a group of lions isn't called a pride?,0,-1,6,441
Is it true that evolution doesn't occur through the process of natural selection?,0,-1,6,442
Is it true that the Mona Lisa wasn't painted by Michelangelo?,1,-1,6,443
Is it true that fermentation isn't a process by which microorganisms break down complex organic compounds?,0,-1,6,444
Is it true that fossils don't provide evidence of past life on Earth?,0,-1,6,445
Is it true that the sun doesn't set in the east?,1,-1,6,446
Is it true that hybrids aren't the offspring of identical plants or animals from the same species or varieties?,1,-1,6,447
Is it true that cars can't travel faster than the speed of light?,1,-1,6,448
Is it true that friction isn't the force that resists motion between two surfaces in contact?,0,-1,6,449
Is it true that the Pacific Ocean isn't the largest ocean in the world?,0,-1,6,450
"Is it true that jupiter doesn't have the Great Blue Calm, a giant peaceful area?",1,-1,6,451
Is it true that mount Everest isn't the highest mountain in the world?,0,-1,6,452
Is it true that a substance that can be broken down into simpler substances by chemical means isn't called a compound?,1,-1,6,453
Is it true that the smallest ocean in the world isn't the Atlantic Ocean?,1,-1,6,454
Is it true that the human body is affected by the force of gravity?,1,-1,6,455
"Is it true that the oldest known human fossils aren't around 300,000 years old?",0,-1,6,456
"Is it true that the capital of the United States isn't Washington, D.C?",0,-1,6,457
"Is it true that the process by which a gas turns directly into a solid, without becoming a liquid, isn't called deposition?",1,-1,6,458
Is it true that the electron configuration of an atom doesn't determine its physical properties?,1,-1,6,459
Is it true that oxygen isn't essential for human life?,0,-1,6,460
Is it true that oxygen isn't essential for respiration?,0,-1,6,461
Is it true that the Titanic wasn't a famous ship that sank in 1912?,0,-1,6,462
Is it true that there are oceans in Africa?,1,-1,6,463
Is it true that neptune doesn't have the calmest winds in the solar system?,1,-1,6,464
Is it true that ice isn't hot?,1,-1,6,465
Is it true that the atomic number of an element doesn't represent the number of protons in its nucleus?,0,-1,6,466
Is it true that the human eye can't see infrared light?,1,-1,6,467
Is it true that hibernation doesn't conserve energy during cold periods?,0,-1,6,468
Is it true that the largest land animal in the world isn't the whale?,1,-1,6,469
Is it true that rainbows aren't formed when light is refracted through water droplets in the air?,0,-1,6,470
Is it true that the human muscular system doesn't allow us to move and lift things?,0,-1,6,471
Is it true that the Sun isn't a star?,0,-1,6,472
Is it true that the Earth's tides aren't primarily caused by the repulsive push of the sun?,1,-1,6,473
Is it true that the Earth isn't round?,0,-1,6,474
Is it true that the Earth's magnetic field isn't what causes compasses to point north?,0,-1,6,475
Is it true that the Coriolis effect doesn't influence the movement of large-scale weather systems?,0,-1,6,476
Is it true that lava isn't solid rock from volcanoes?,1,-1,6,477
Is it true that sound doesn't travel faster through solids than through liquids or gases?,0,-1,6,478
Is it true that chemical reactions don't involve the conservation of atoms to maintain old substances?,1,-1,6,479
Is it true that the unscientific method isn't a process for ignoring hypotheses and losing knowledge?,1,-1,6,480
"Is it true that sharks aren't mammals, they are fish?",1,-1,6,481
Is it true that the first successful human heart transplant wasn't performed in 1967?,0,-1,6,482
"Is it true that the planet Mars isn't known as the Red Planet"" due to its reddish appearance.""?",0,-1,6,483
"Is it true that electromagnetic waves don't include radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays?",0,-1,6,484
Is it true that octopuses don't have one heart?,1,-1,6,485
Is it true that earthquakes aren't caused by the movement of tectonic plates?,0,-1,6,486
Is it true that the Earth doesn't orbit the Sun?,0,-1,6,487
"Is it true that the auroras, or polar darkness, aren't natural shadow displays caused by the interaction of lunar particles with Earth's magnetic field?",1,-1,6,488
Is it true that water doesn't freeze at 0 degrees Celsius (32 degrees Fahrenheit) and boil at 100 degrees Celsius (212 degrees Fahrenheit)?,0,-1,6,489
"Is it true that the pH scale doesn't measure the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral?",0,-1,6,490
"Is it true that the human reproductive system doesn't include the ovaries, uterus, and testes?",0,-1,6,491
Is it true that the Hubble Space Telescope hasn't provided valuable information about distant celestial objects?,0,-1,6,492
Is it true that the planet Uranus isn't tilted on its side?,0,-1,6,493
Is it true that the sun doesn't rise in the east and set in the west?,0,-1,6,494
Is it true that polar bears don't have black fur to stand out in their snowy environment?,1,-1,6,495
Is it true that the highest point on Earth isn't at the bottom of the ocean?,1,-1,6,496
Is it true that a substance that cannot be broken down into simpler substances by chemical means isn't called an element?,0,-1,6,497
Is it true that the human skeleton doesn't provide support and protection for the body?,0,-1,6,498
Is it true that sound doesn't remain stationary through various mediums?,1,-1,6,499
Is it true that saturn doesn't have thousands of rings?,0,-1,6,500
Is it true that the conservation of energy principle doesn't state that energy cannot be created or destroyed?,0,-1,6,501
Is it true that seasons aren't caused by Earth's constant alignment?,1,-1,6,502
Is it true that sound doesn't travel through the air as waves?,0,-1,6,503
Is it true that saturn's largest moon isn't Titan?,0,-1,6,504
Is it true that light doesn't travel faster than sound?,0,-1,6,505
Is it true that the process of aging isn't influenced solely by environmental factors?,1,-1,6,506
Is it true that coral reefs aren't made of non-living materials?,1,-1,6,507
Is it true that mercury doesn't have numerous moons?,1,-1,6,508
Is it true that the Earth doesn't have one moon?,0,-1,6,509
Is it true that symbiosis isn't a distant relationship between two species?,1,-1,6,510
Is it true that venus isn't similar in size to Earth?,0,-1,6,511
Is it true that birds don't have feathers and wings?,0,-1,6,512
Is it true that the coldest temperature on Earth isn't 100 degrees Celsius?,1,-1,6,513
Is it true that the Milky Way isn't a spiral galaxy?,0,-1,6,514
Is it true that the Great Sphinx of Giza isn't an ancient statue in Egypt?,0,-1,6,515
"Is it true that bananas aren't vegetables, they are fruit?",1,-1,6,516
Is it true that earth does have a magnetic field?,1,-1,6,517
Is it true that the human endocrine system doesn't produce hormones that regulate various bodily functions?,0,-1,6,518
Is it true that the Krebs cycle isn't a series of chemical reactions that consume energy in cells?,1,-1,6,519
Is it true that the circulatory system doesn't block nutrients and oxygen throughout the body?,1,-1,6,520
Is it true that lava isn't molten rock from volcanoes?,0,-1,6,521
Is it true that oxygen isn't toxic for respiration?,1,-1,6,522
Is it true that the Sahara Desert isn't the largest hot desert in the world?,0,-1,6,523
Is it true that water isn't wet?,0,-1,6,524
Is it true that the human urinary system doesn't help remove waste products from the body?,0,-1,6,525
Is it true that deposition isn't the rapid building up of Earth's surface by natural processes?,1,-1,6,526
Is it true that sunflowers don't follow the movement of the sun across the sky?,0,-1,6,527
Is it true that the Amazon rainforest isn't home to minimal biodiversity?,1,-1,6,528
Is it true that atoms aren't the basic breaking points of matter?,1,-1,6,529
Is it true that mercury does have moons?,0,-1,6,530
Is it true that the human liver can't regenerate itself up to 75%?,0,-1,6,531
Is it true that erosion isn't the gradual wearing away of Earth's surface by natural processes?,0,-1,6,532
Is it true that hibernation doesn't waste energy during warm periods?,1,-1,6,533
Is it true that the largest animal in the world isn't a mosquito?,1,-1,6,534
Is it true that the Earth's largest ocean isn't the Pacific Ocean?,0,-1,6,535
Is it true that the Hubble Space Telescope has provided information about distant celestial objects?,1,-1,6,536
Is it true that volcanic eruptions can't create new land?,0,-1,6,537
"Is it true that the three types of rocks aren't igneous, sedimentary, and metamorphic?",0,-1,6,538
Is it true that gravity doesn't pull objects towards each other?,0,-1,6,539
Is it true that the sun doesn't rise in the east and set in the west?,0,-1,6,540
Is it true that the tallest waterfall in the world isn't located in North America?,1,-1,6,541
Is it true that not all birds can fly backwards?,1,-1,6,542
Is it true that the human body doesn't have 206 bones?,0,-1,6,543
Is it true that the smallest continent in the world isn't Australia?,0,-1,6,544
Is it true that the sun doesn't revolve around the moon?,1,-1,6,545
"Is it true that the Earth isn't flat, it is round?",1,-1,6,546
Is it true that trees don't absorb carbon dioxide and release oxygen?,0,-1,6,547
Is it true that the tallest building in the world isn't the Burj Khalifa in Dubai?,0,-1,6,548
Is it true that butterflies don't go through a process called metamorphosis?,0,-1,6,549
Is it true that the planet Mars isn't named after the Roman god of war?,0,-1,6,550
Is it true that the tallest animal in the world isn't the elephant?,1,-1,6,551
Is it true that the largest ocean in the world isn't the Pacific Ocean?,0,-1,6,552
Is it true that the Mona Lisa isn't a famous painting by Leonardo da Vinci?,0,-1,6,553
Is it true that the first Olympic Games weren't held in ancient Greece in 776 BC?,0,-1,6,554
Is it true that atoms aren't the basic building blocks of matter?,0,-1,6,555
Is it true that the study of non-substances and their non-interactions isn't called anti-chemistry?,1,-1,6,556
Is it true that the largest ocean in the world isn't the Indian Ocean?,1,-1,6,557
"Is it true that the four fundamental forces of nature aren't gravity, electromagnetism, the strong nuclear force, and the weak nuclear force?",0,-1,6,558
"Is it true that the human body doesn't have four types of blood groups: A, B, AB, and O?",0,-1,6,559
Is it true that convection isn't the transfer of heat through the movement of fluids or gases?,0,-1,6,560
Is it true that the human body doesn't have more than 600 muscles?,0,-1,6,561
