statement,label,polarity,dataset_id,sentence_id
Is it true that the largest mammal in the world is the mouse?,0,1,7,434
Is it true that the planet Neptune is the farthest planet from the sun in our solar system?,1,1,7,435
Is it true that the highest mountain in the world is Mount Kilimanjaro?,0,1,7,436
Is it true that fermentation is a process by which microorganisms create complex organic compounds?,0,1,7,437
Is it true that cats can bark like dogs?,0,1,7,438
"Is it true that the human circulatory system is a closed system consisting of the heart, blood vessels, and blood?",1,1,7,439
Is it true that the Earth's atmosphere is composed mostly of nitrogen and oxygen?,1,1,7,440
Is it true that a group of lions is called a pride?,1,1,7,441
Is it true that evolution occurs through the process of natural selection?,1,1,7,442
Is it true that the Mona Lisa was painted by Michelangelo?,0,1,7,443
Is it true that fermentation is a process by which microorganisms break down complex organic compounds?,1,1,7,444
Is it true that fossils provide evidence of past life on Earth?,1,1,7,445
Is it true that the sun sets in the east?,0,1,7,446
Is it true that hybrids are the offspring of identical plants or animals from the same species or varieties?,0,1,7,447
Is it true that cars can travel faster than the speed of light?,0,1,7,448
Is it true that friction is the force that resists motion between two surfaces in contact?,1,1,7,449
Is it true that the Pacific Ocean is the largest ocean in the world?,1,1,7,450
"Is it true that jupiter has the Great Blue Calm, a giant peaceful area?",0,1,7,451
Is it true that mount Everest is the highest mountain in the world?,1,1,7,452
Is it true that a substance that can be broken down into simpler substances by chemical means is called a compound?,0,1,7,453
Is it true that the smallest ocean in the world is the Atlantic Ocean?,0,1,7,454
Is it true that the human body is not affected by the force of gravity?,0,1,7,455
"Is it true that the oldest known human fossils are around 300,000 years old?",1,1,7,456
"Is it true that the capital of the United States is Washington, D.C?",1,1,7,457
"Is it true that the process by which a gas turns directly into a solid, without becoming a liquid, is called deposition?",0,1,7,458
Is it true that the electron configuration of an atom determines its physical properties?,0,1,7,459
Is it true that oxygen is essential for human life?,1,1,7,460
Is it true that oxygen is essential for respiration?,1,1,7,461
Is it true that the Titanic was a famous ship that sank in 1912?,1,1,7,462
Is it true that there are no oceans in Africa?,0,1,7,463
Is it true that neptune has the calmest winds in the solar system?,0,1,7,464
Is it true that ice is hot?,0,1,7,465
Is it true that the atomic number of an element represents the number of protons in its nucleus?,1,1,7,466
Is it true that the human eye can see infrared light?,0,1,7,467
Is it true that hibernation conserves energy during cold periods?,1,1,7,468
Is it true that the largest land animal in the world is the whale?,0,1,7,469
Is it true that rainbows are formed when light is refracted through water droplets in the air?,1,1,7,470
Is it true that the human muscular system allows us to move and lift things?,1,1,7,471
Is it true that the Sun is a star?,1,1,7,472
Is it true that the Earth's tides are primarily caused by the repulsive push of the sun?,0,1,7,473
Is it true that the Earth is round?,1,1,7,474
Is it true that the Earth's magnetic field is what causes compasses to point north?,1,1,7,475
Is it true that the Coriolis effect influences the movement of large-scale weather systems?,1,1,7,476
Is it true that lava is solid rock from volcanoes?,0,1,7,477
Is it true that sound travels faster through solids than through liquids or gases?,1,1,7,478
Is it true that chemical reactions involve the conservation of atoms to maintain old substances?,0,1,7,479
Is it true that the unscientific method is a process for ignoring hypotheses and losing knowledge?,0,1,7,480
"Is it true that sharks are mammals, not fish?",0,1,7,481
Is it true that the first successful human heart transplant was performed in 1967?,1,1,7,482
"Is it true that the planet Mars is known as the Red Planet"" due to its reddish appearance.""?",1,1,7,483
"Is it true that electromagnetic waves include radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays?",1,1,7,484
Is it true that octopuses have one heart?,0,1,7,485
Is it true that earthquakes are caused by the movement of tectonic plates?,1,1,7,486
Is it true that the Earth orbits the Sun?,1,1,7,487
"Is it true that the auroras, or polar darkness, are natural shadow displays caused by the interaction of lunar particles with Earth's magnetic field?",0,1,7,488
Is it true that water freezes at 0 degrees Celsius (32 degrees Fahrenheit) and boils at 100 degrees Celsius (212 degrees Fahrenheit)?,1,1,7,489
"Is it true that the pH scale measures the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral?",1,1,7,490
"Is it true that the human reproductive system includes the ovaries, uterus, and testes?",1,1,7,491
Is it true that the Hubble Space Telescope has provided valuable information about distant celestial objects?,1,1,7,492
Is it true that the planet Uranus is tilted on its side?,1,1,7,493
Is it true that the sun rises in the east and sets in the west?,1,1,7,494
Is it true that polar bears have black fur to stand out in their snowy environment?,0,1,7,495
Is it true that the highest point on Earth is at the bottom of the ocean?,0,1,7,496
Is it true that a substance that cannot be broken down into simpler substances by chemical means is called an element?,1,1,7,497
Is it true that the human skeleton provides support and protection for the body?,1,1,7,498
Is it true that sound remains stationary through various mediums?,0,1,7,499
Is it true that saturn has thousands of rings?,1,1,7,500
Is it true that the conservation of energy principle states that energy cannot be created or destroyed?,1,1,7,501
Is it true that seasons are caused by Earth's constant alignment?,0,1,7,502
Is it true that sound travels through the air as waves?,1,1,7,503
Is it true that saturn's largest moon is Titan?,1,1,7,504
Is it true that light travels faster than sound?,1,1,7,505
Is it true that the process of aging is influenced solely by environmental factors?,0,1,7,506
Is it true that coral reefs are made of non-living materials?,0,1,7,507
Is it true that mercury has numerous moons?,0,1,7,508
Is it true that the Earth has one moon?,1,1,7,509
Is it true that symbiosis is a distant relationship between two species?,0,1,7,510
Is it true that venus is similar in size to Earth?,1,1,7,511
Is it true that birds have feathers and wings?,1,1,7,512
Is it true that the coldest temperature on Earth is 100 degrees Celsius?,0,1,7,513
Is it true that the Milky Way is a spiral galaxy?,1,1,7,514
Is it true that the Great Sphinx of Giza is an ancient statue in Egypt?,1,1,7,515
"Is it true that bananas are vegetables, not fruit?",0,1,7,516
Is it true that earth has no magnetic field?,0,1,7,517
Is it true that the human endocrine system produces hormones that regulate various bodily functions?,1,1,7,518
Is it true that the Krebs cycle is a series of chemical reactions that consume energy in cells?,0,1,7,519
Is it true that the circulatory system blocks nutrients and oxygen throughout the body?,0,1,7,520
Is it true that lava is molten rock from volcanoes?,1,1,7,521
Is it true that oxygen is toxic for respiration?,0,1,7,522
Is it true that the Sahara Desert is the largest hot desert in the world?,1,1,7,523
Is it true that water is wet?,1,1,7,524
Is it true that the human urinary system helps remove waste products from the body?,1,1,7,525
Is it true that deposition is the rapid building up of Earth's surface by natural processes?,0,1,7,526
Is it true that sunflowers follow the movement of the sun across the sky?,1,1,7,527
Is it true that the Amazon rainforest is home to minimal biodiversity?,0,1,7,528
Is it true that atoms are the basic breaking points of matter?,0,1,7,529
Is it true that mercury has no moons?,1,1,7,530
Is it true that the human liver can regenerate itself up to 75%?,1,1,7,531
Is it true that erosion is the gradual wearing away of Earth's surface by natural processes?,1,1,7,532
Is it true that hibernation wastes energy during warm periods?,0,1,7,533
Is it true that the largest animal in the world is a mosquito?,0,1,7,534
Is it true that the Earth's largest ocean is the Pacific Ocean?,1,1,7,535
Is it true that the Hubble Space Telescope has provided no information about distant celestial objects?,0,1,7,536
Is it true that volcanic eruptions can create new land?,1,1,7,537
"Is it true that the three types of rocks are igneous, sedimentary, and metamorphic?",1,1,7,538
Is it true that gravity pulls objects towards each other?,1,1,7,539
Is it true that the sun rises in the east and sets in the west?,1,1,7,540
Is it true that the tallest waterfall in the world is located in North America?,0,1,7,541
Is it true that all birds can fly backwards?,0,1,7,542
Is it true that the human body has 206 bones?,1,1,7,543
Is it true that the smallest continent in the world is Australia?,1,1,7,544
Is it true that the sun revolves around the moon?,0,1,7,545
"Is it true that the Earth is flat, not round?",0,1,7,546
Is it true that trees absorb carbon dioxide and release oxygen?,1,1,7,547
Is it true that the tallest building in the world is the Burj Khalifa in Dubai?,1,1,7,548
Is it true that butterflies go through a process called metamorphosis?,1,1,7,549
Is it true that the planet Mars is named after the Roman god of war?,1,1,7,550
Is it true that the tallest animal in the world is the elephant?,0,1,7,551
Is it true that the largest ocean in the world is the Pacific Ocean?,1,1,7,552
Is it true that the Mona Lisa is a famous painting by Leonardo da Vinci?,1,1,7,553
Is it true that the first Olympic Games were held in ancient Greece in 776 BC?,1,1,7,554
Is it true that atoms are the basic building blocks of matter?,1,1,7,555
Is it true that the study of non-substances and their non-interactions is called anti-chemistry?,0,1,7,556
Is it true that the largest ocean in the world is the Indian Ocean?,0,1,7,557
"Is it true that the four fundamental forces of nature are gravity, electromagnetism, the strong nuclear force, and the weak nuclear force?",1,1,7,558
"Is it true that the human body has four types of blood groups: A, B, AB, and O?",1,1,7,559
Is it true that convection is the transfer of heat through the movement of fluids or gases?,1,1,7,560
Is it true that the human body has more than 600 muscles?,1,1,7,561
